,Html Form,Attachments,Flash content,Html iFrame,HTML content,URLs,Dots,External Resources,Javascript,Css,IPs in URLs,@ in URLs,Encoding,Phishy
98,False,0,False,False,False,0,0,0,0,0,False,False,None,True
99,False,0,False,False,False,0,0,0,0,0,False,False,None,True
100,False,0,False,False,False,0,0,0,0,0,False,False,None,True
101,False,0,False,False,False,0,0,0,0,0,False,False,None,True
102,False,0,False,False,False,0,0,0,0,0,False,False,None,True
103,False,0,False,False,False,0,0,0,0,0,False,False,None,True
104,False,0,False,False,False,0,0,0,0,0,False,False,None,True
105,False,0,False,False,False,0,0,0,0,0,False,False,None,True
106,False,0,False,False,False,0,0,0,0,0,False,False,None,True
107,False,0,False,False,False,0,0,0,0,0,False,False,None,True
108,False,0,False,False,False,0,0,0,0,0,False,False,None,True
109,False,0,False,False,False,0,0,0,0,0,False,False,None,True
110,False,0,False,False,False,0,0,0,0,0,False,False,None,True
111,False,0,False,False,False,0,0,0,0,0,False,False,None,True
112,False,0,False,False,False,0,0,0,0,0,False,False,None,True
113,False,0,False,False,False,0,0,0,0,0,False,False,None,True
114,False,0,False,False,False,0,0,0,0,0,False,False,None,True
115,False,0,False,False,False,0,0,0,0,0,False,False,None,True
116,False,0,False,False,False,0,0,0,0,0,False,False,None,True
117,False,0,False,False,False,0,0,0,0,0,False,False,None,True
118,False,0,False,False,False,0,0,0,0,0,False,False,None,True
119,False,0,False,False,False,0,0,0,0,0,False,False,None,True
120,False,0,False,False,False,0,0,0,0,0,False,False,None,True
121,False,0,False,False,False,0,0,0,0,0,False,False,None,True
122,False,0,False,False,False,0,0,0,0,0,False,False,None,True
123,False,0,False,False,False,0,0,0,0,0,False,False,None,True
124,False,0,False,False,False,0,0,0,0,0,False,False,None,True
125,False,0,False,False,False,0,0,0,0,0,False,False,None,True
126,False,0,False,False,False,0,0,0,0,0,False,False,None,True
127,False,0,False,False,False,0,0,0,0,0,False,False,None,True
128,False,0,False,False,False,0,0,0,0,0,False,False,None,True
129,False,0,False,False,False,0,0,0,0,0,False,False,None,True
130,False,0,False,False,False,0,0,0,0,0,False,False,None,True
131,False,0,False,False,False,0,0,0,0,0,False,False,None,True
132,False,0,False,False,False,0,0,0,0,0,False,False,None,True
133,False,0,False,False,False,0,0,0,0,0,False,False,None,True
134,False,0,False,False,False,0,0,0,0,0,False,False,None,True
135,False,0,False,False,False,0,0,0,0,0,False,False,None,True
136,False,0,False,False,False,0,0,0,0,0,False,False,None,True
137,False,0,False,False,False,0,0,0,0,0,False,False,None,True
138,False,0,False,False,False,0,0,0,0,0,False,False,None,True
139,False,0,False,False,False,0,0,0,0,0,False,False,None,True
140,False,0,False,False,False,0,0,0,0,0,False,False,None,True
141,False,0,False,False,False,0,0,0,0,0,False,False,None,True
142,False,0,False,False,False,0,0,0,0,0,False,False,None,True
143,False,0,False,False,False,0,0,0,0,0,False,False,None,True
144,False,0,False,False,False,0,0,0,0,0,False,False,None,True
145,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
146,False,0,False,False,False,0,0,0,0,0,False,False,None,True
147,False,0,False,False,False,0,0,0,0,0,False,False,None,True
148,False,0,False,False,False,0,0,0,0,0,False,False,None,True
149,False,0,False,False,False,0,0,0,0,0,False,False,None,True
150,False,0,False,False,False,0,0,0,0,0,False,False,None,True
151,False,0,False,False,False,0,0,0,0,0,False,False,None,True
152,False,0,False,False,False,0,0,0,0,0,False,False,None,True
153,False,0,False,False,False,0,0,0,0,0,False,False,None,True
154,False,0,False,False,False,0,0,0,0,0,False,False,None,True
155,False,0,False,False,False,0,0,0,0,0,False,False,None,True
156,False,0,False,False,False,0,0,0,0,0,False,False,None,True
157,False,0,False,False,False,0,0,0,0,0,False,False,None,True
158,False,0,False,False,False,0,0,0,0,0,False,False,None,True
159,False,0,False,False,False,0,0,0,0,0,False,False,None,True
160,False,0,False,False,False,0,0,0,0,0,False,False,None,True
161,False,0,False,False,False,0,0,0,0,0,False,False,None,True
162,False,0,False,False,False,0,0,0,0,0,False,False,None,True
163,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
164,False,0,False,False,False,0,0,0,0,0,False,False,None,True
165,False,0,False,False,False,0,0,0,0,0,False,False,None,True
166,False,0,False,False,False,0,0,0,0,0,False,False,None,True
167,False,0,False,False,False,0,0,0,0,0,False,False,None,True
168,False,0,False,False,False,0,0,0,0,0,False,False,None,True
169,False,0,False,False,False,0,0,0,0,0,False,False,None,True
170,False,0,False,False,False,0,0,0,0,0,False,False,None,True
171,False,0,False,False,False,0,0,0,0,0,False,False,None,True
172,False,0,False,False,False,0,0,0,0,0,False,False,None,True
173,False,0,False,False,False,0,0,0,0,0,False,False,None,True
174,False,0,False,False,False,0,0,0,0,0,False,False,None,True
175,False,0,False,False,False,0,0,0,0,0,False,False,None,True
176,False,0,False,False,False,0,0,0,0,0,False,False,None,True
177,False,0,False,False,False,0,0,0,0,0,False,False,None,True
178,False,0,False,False,False,0,0,0,0,0,False,False,None,True
179,False,0,False,False,False,0,0,0,0,0,False,False,None,True
180,False,0,False,False,False,0,0,0,0,0,False,False,None,True
181,False,0,False,False,False,0,0,0,0,0,False,False,None,True
182,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
183,False,0,False,False,False,0,0,0,0,0,False,False,None,True
184,False,0,False,False,False,0,0,0,0,0,False,False,None,True
185,False,0,False,False,False,0,0,0,0,0,False,False,7bit,True
186,False,0,False,False,False,0,0,0,0,0,False,False,None,True
187,False,0,False,False,False,0,0,0,0,0,False,False,None,True
188,False,0,False,False,False,0,0,0,0,0,False,False,None,True
189,False,0,False,False,False,0,0,0,0,0,False,False,None,True
190,False,0,False,False,False,0,0,0,0,0,False,False,None,True
191,False,0,False,False,False,0,0,0,0,0,False,False,None,True
192,False,0,False,False,False,0,0,0,0,0,False,False,None,True
193,False,0,False,False,False,0,0,0,0,0,False,False,None,True
194,False,0,False,False,False,0,0,0,0,0,False,False,None,True
195,False,0,False,False,False,0,0,0,0,0,False,False,None,True
196,False,0,False,False,False,0,0,0,0,0,False,False,None,True
197,False,0,False,False,False,0,0,0,0,0,False,False,None,True
198,False,0,False,False,False,0,0,0,0,0,False,False,None,True
199,False,0,False,False,False,0,0,0,0,0,False,False,None,True
200,False,0,False,False,False,0,0,0,0,0,False,False,None,True
201,False,0,False,False,False,0,0,0,0,0,False,False,None,True
202,False,0,False,False,False,0,0,0,0,0,False,False,None,True
203,False,0,False,False,False,0,0,0,0,0,False,False,None,True
204,False,0,False,False,False,0,0,0,0,0,False,False,None,True
205,False,0,False,False,False,0,0,0,0,0,False,False,None,True
206,False,0,False,False,False,0,0,0,0,0,False,False,None,True
207,False,0,False,False,False,0,0,0,0,0,False,False,None,True
208,False,0,False,False,False,0,0,0,0,0,False,False,None,True
209,False,0,False,False,False,0,0,0,0,0,False,False,None,True
210,False,0,False,False,False,0,0,0,0,0,False,False,None,True
211,False,0,False,False,False,0,0,0,0,0,False,False,None,True
212,False,0,False,False,False,0,0,0,0,0,False,False,None,True
213,False,0,False,False,False,0,0,0,0,0,False,False,None,True
214,False,0,False,False,False,0,0,0,0,0,False,False,None,True
215,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
216,False,0,False,False,False,0,0,0,0,0,False,False,None,True
217,False,0,False,False,False,0,0,0,0,0,False,False,None,True
218,False,0,False,False,False,0,0,0,0,0,False,False,None,True
219,False,0,False,False,False,0,0,0,0,0,False,False,None,True
220,False,0,False,False,False,0,0,0,0,0,False,False,None,True
221,False,0,False,False,False,0,0,0,0,0,False,False,None,True
222,False,0,False,False,False,0,0,0,0,0,False,False,None,True
223,False,0,False,False,False,0,0,0,0,0,False,False,None,True
224,False,0,False,False,False,0,0,0,0,0,False,False,None,True
225,False,0,False,False,False,0,0,0,0,0,False,False,None,True
226,False,0,False,False,False,0,0,0,0,0,False,False,None,True
227,False,0,False,False,False,0,0,0,0,0,False,False,None,True
228,False,0,False,False,False,0,0,0,0,0,False,False,None,True
229,False,0,False,False,False,0,0,0,0,0,False,False,None,True
230,False,0,False,False,False,0,0,0,0,0,False,False,None,True
231,False,0,False,False,False,0,0,0,0,0,False,False,None,True
232,False,0,False,False,False,0,0,0,0,0,False,False,None,True
233,False,0,False,False,False,0,0,0,0,0,False,False,None,True
234,False,0,False,False,False,0,0,0,0,0,False,False,None,True
235,False,0,False,False,False,0,0,0,0,0,False,False,None,True
236,False,0,False,False,False,0,0,0,0,0,False,False,None,True
237,False,0,False,False,False,0,0,0,0,0,False,False,None,True
238,False,0,False,False,False,0,0,0,0,0,False,False,None,True
239,False,0,False,False,False,0,0,0,0,0,False,False,None,True
240,False,0,False,False,False,0,0,0,0,0,False,False,None,True
241,False,0,False,False,False,0,0,0,0,0,False,False,None,True
242,False,0,False,False,False,0,0,0,0,0,False,False,None,True
243,False,0,False,False,False,0,0,0,0,0,False,False,None,True
244,False,0,False,False,False,0,0,0,0,0,False,False,None,True
245,False,0,False,False,False,0,0,0,0,0,False,False,None,True
246,False,0,False,False,False,0,0,0,0,0,False,False,None,True
247,False,0,False,False,False,0,0,0,0,0,False,False,None,True
248,False,0,False,False,False,0,0,0,0,0,False,False,None,True
249,False,0,False,False,False,0,0,0,0,0,False,False,None,True
250,False,0,False,False,False,0,0,0,0,0,False,False,None,True
251,False,0,False,False,False,0,0,0,0,0,False,False,None,True
252,False,0,False,False,False,0,0,0,0,0,False,False,None,True
253,False,0,False,False,False,0,0,0,0,0,False,False,None,True
254,False,0,False,False,False,0,0,0,0,0,False,False,None,True
255,False,0,False,False,False,0,0,0,0,0,False,False,None,True
256,False,0,False,False,False,0,0,0,0,0,False,False,None,True
257,False,0,False,False,False,0,0,0,0,0,False,False,None,True
258,False,0,False,False,False,0,0,0,0,0,False,False,None,True
259,False,0,False,False,False,0,0,0,0,0,False,False,None,True
260,False,0,False,False,False,0,0,0,0,0,False,False,None,True
261,False,0,False,False,False,0,0,0,0,0,False,False,None,True
262,False,0,False,False,False,0,0,0,0,0,False,False,None,True
263,False,0,False,False,False,0,0,0,0,0,False,False,None,True
264,False,0,False,False,False,0,0,0,0,0,False,False,None,True
265,False,0,False,False,False,0,0,0,0,0,False,False,None,True
266,False,0,False,False,False,0,0,0,0,0,False,False,None,True
267,False,0,False,False,False,0,0,0,0,0,False,False,None,True
268,False,0,False,False,False,0,0,0,0,0,False,False,None,True
269,False,0,False,False,False,0,0,0,0,0,False,False,None,True
270,False,0,False,False,False,0,0,0,0,0,False,False,None,True
271,False,0,False,False,False,0,0,0,0,0,False,False,None,True
272,False,0,False,False,False,0,0,0,0,0,False,False,None,True
273,False,0,False,False,False,0,0,0,0,0,False,False,None,True
274,False,0,False,False,False,0,0,0,0,0,False,False,None,True
275,False,0,False,False,False,0,0,0,0,0,False,False,None,True
276,False,0,False,False,False,0,0,0,0,0,False,False,None,True
277,False,0,False,False,False,0,0,0,0,0,False,False,None,True
278,False,0,False,False,False,0,0,0,0,0,False,False,None,True
279,False,0,False,False,False,0,0,0,0,0,False,False,None,True
280,False,0,False,False,False,0,0,0,0,0,False,False,None,True
281,False,0,False,False,False,0,0,0,0,0,False,False,None,True
282,False,0,False,False,False,0,0,0,0,0,False,False,None,True
283,False,0,False,False,False,0,0,0,0,0,False,False,None,True
284,False,0,False,False,False,0,0,0,0,0,False,False,None,True
285,False,0,False,False,False,0,0,0,0,0,False,False,None,True
286,False,0,False,False,False,0,0,0,0,0,False,False,None,True
287,False,0,False,False,False,0,0,0,0,0,False,False,None,True
288,False,0,False,False,False,0,0,0,0,0,False,False,None,True
289,False,0,False,False,False,0,0,0,0,0,False,False,None,True
290,False,0,False,False,False,0,0,0,0,0,False,False,None,True
291,False,0,False,False,False,0,0,0,0,0,False,False,None,True
292,False,0,False,False,False,0,0,0,0,0,False,False,None,True
293,False,0,False,False,False,0,0,0,0,0,False,False,None,True
294,False,0,False,False,False,0,0,0,0,0,False,False,None,True
295,False,0,False,False,False,0,0,0,0,0,False,False,None,True
296,False,0,False,False,False,0,0,0,0,0,False,False,None,True
297,False,0,False,False,False,0,0,0,0,0,False,False,None,True
298,False,0,False,False,False,0,0,0,0,0,False,False,None,True
299,False,0,False,False,False,0,0,0,0,0,False,False,None,True
300,False,0,False,False,False,0,0,0,0,0,False,False,None,True
301,False,0,False,False,False,0,0,0,0,0,False,False,None,True
302,False,0,False,False,False,0,0,0,0,0,False,False,None,True
303,False,0,False,False,False,0,0,0,0,0,False,False,None,True
304,False,0,False,False,False,0,0,0,0,0,False,False,None,True
305,False,0,False,False,False,0,0,0,0,0,False,False,None,True
306,False,0,False,False,False,0,0,0,0,0,False,False,None,True
307,False,0,False,False,False,0,0,0,0,0,False,False,None,True
308,False,0,False,False,False,0,0,0,0,0,False,False,None,True
309,False,0,False,False,False,0,0,0,0,0,False,False,None,True
310,False,0,False,False,False,0,0,0,0,0,False,False,None,True
311,False,0,False,False,False,0,0,0,0,0,False,False,None,True
312,False,0,False,False,False,0,0,0,0,0,False,False,None,True
313,False,0,False,False,False,0,0,0,0,0,False,False,None,True
314,False,0,False,False,False,0,0,0,0,0,False,False,None,True
315,False,0,False,False,False,0,0,0,0,0,False,False,None,True
316,False,0,False,False,False,0,0,0,0,0,False,False,None,True
317,False,0,False,False,False,0,0,0,0,0,False,False,None,True
318,False,0,False,False,False,0,0,0,0,0,False,False,None,True
319,False,0,False,False,False,0,0,0,0,0,False,False,None,True
320,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
321,False,0,False,False,False,0,0,0,0,0,False,False,None,True
322,False,0,False,False,False,0,0,0,0,0,False,False,None,True
323,False,0,False,False,False,0,0,0,0,0,False,False,None,True
324,False,0,False,False,False,0,0,0,0,0,False,False,None,True
325,False,0,False,False,False,0,0,0,0,0,False,False,None,True
326,False,0,False,False,False,0,0,0,0,0,False,False,None,True
327,False,0,False,False,False,0,0,0,0,0,False,False,None,True
328,False,0,False,False,False,0,0,0,0,0,False,False,None,True
329,False,0,False,False,False,0,0,0,0,0,False,False,None,True
330,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
331,False,0,False,False,False,0,0,0,0,0,False,False,None,True
332,False,0,False,False,False,0,0,0,0,0,False,False,None,True
333,False,0,False,False,False,0,0,0,0,0,False,False,None,True
334,False,0,False,False,False,0,0,0,0,0,False,False,None,True
335,False,0,False,False,False,0,0,0,0,0,False,False,None,True
336,False,0,False,False,False,0,0,0,0,0,False,False,None,True
337,False,0,False,False,False,0,0,0,0,0,False,False,None,True
338,False,0,False,False,False,0,0,0,0,0,False,False,None,True
339,False,0,False,False,False,0,0,0,0,0,False,False,None,True
340,False,0,False,False,False,0,0,0,0,0,False,False,None,True
341,False,0,False,False,False,0,0,0,0,0,False,False,None,True
342,False,0,False,False,False,0,0,0,0,0,False,False,None,True
343,False,0,False,False,False,0,0,0,0,0,False,False,None,True
344,False,0,False,False,False,0,0,0,0,0,False,False,None,True
345,False,0,False,False,False,0,0,0,0,0,False,False,None,True
346,False,0,False,False,False,0,0,0,0,0,False,False,None,True
347,False,0,False,False,False,0,0,0,0,0,False,False,None,True
348,False,0,False,False,False,0,0,0,0,0,False,False,7bit,True
349,False,0,False,False,False,0,0,0,0,0,False,False,None,True
350,False,0,False,False,False,0,0,0,0,0,False,False,None,True
351,False,0,False,False,False,0,0,0,0,0,False,False,None,True
352,False,0,False,False,False,0,0,0,0,0,False,False,None,True
353,False,0,False,False,False,0,0,0,0,0,False,False,None,True
354,False,0,False,False,False,0,0,0,0,0,False,False,None,True
355,False,0,False,False,False,0,0,0,0,0,False,False,None,True
356,False,0,False,False,False,0,0,0,0,0,False,False,None,True
357,False,0,False,False,False,0,0,0,0,0,False,False,None,True
358,False,0,False,False,False,0,0,0,0,0,False,False,None,True
359,False,0,False,False,False,0,0,0,0,0,False,False,None,True
360,False,0,False,False,False,0,0,0,0,0,False,False,None,True
361,False,0,False,False,False,0,0,0,0,0,False,False,None,True
362,False,0,False,False,False,0,0,0,0,0,False,False,None,True
363,False,0,False,False,False,0,0,0,0,0,False,False,None,True
364,False,0,False,False,False,0,0,0,0,0,False,False,None,True
365,False,0,False,False,False,0,0,0,0,0,False,False,None,True
366,False,0,False,False,False,0,0,0,0,0,False,False,None,True
367,False,0,False,False,False,0,0,0,0,0,False,False,None,True
368,False,0,False,False,False,0,0,0,0,0,False,False,None,True
369,False,0,False,False,False,0,0,0,0,0,False,False,quoted-printable,True
370,False,0,False,False,False,0,0,0,0,0,False,False,None,True
371,False,0,False,False,False,0,0,0,0,0,False,False,None,True
372,False,0,False,False,False,0,0,0,0,0,False,False,None,True
373,False,0,False,False,False,0,0,0,0,0,False,False,None,True
374,False,0,False,False,False,0,0,0,0,0,False,False,None,True
375,False,0,False,False,False,0,0,0,0,0,False,False,None,True
376,False,0,False,False,False,0,0,0,0,0,False,False,None,True
377,False,0,False,False,False,0,0,0,0,0,False,False,None,True
378,False,0,False,False,False,0,0,0,0,0,False,False,None,True
379,False,0,False,False,False,0,0,0,0,0,False,False,None,True
380,False,0,False,False,False,0,0,0,0,0,False,False,None,True
381,False,0,False,False,False,0,0,0,0,0,False,False,None,True
382,False,0,False,False,False,0,0,0,0,0,False,False,None,True
383,False,0,False,False,False,0,0,0,0,0,False,False,None,True
384,False,0,False,False,False,0,0,0,0,0,False,False,None,True
385,False,0,False,False,False,0,0,0,0,0,False,False,None,True
386,False,0,False,False,False,0,0,0,0,0,False,False,None,True
387,False,0,False,False,False,0,0,0,0,0,False,False,None,True
388,False,0,False,False,False,0,0,0,0,0,False,False,None,True
389,False,0,False,False,False,0,0,0,0,0,False,False,None,True
390,False,0,False,False,False,0,0,0,0,0,False,False,None,True
391,False,0,False,False,False,0,0,0,0,0,False,False,None,True
392,False,0,False,False,False,0,0,0,0,0,False,False,None,True
393,False,0,False,False,False,0,0,0,0,0,False,False,None,True
394,False,0,False,False,False,0,0,0,0,0,False,False,None,True
395,False,0,False,False,False,0,0,0,0,0,False,False,None,True
396,False,0,False,False,False,0,0,0,0,0,False,False,None,True
397,False,0,False,False,False,0,0,0,0,0,False,False,None,True
398,False,0,False,False,False,0,0,0,0,0,False,False,None,True
399,False,0,False,False,False,0,0,0,0,0,False,False,None,True
400,False,0,False,False,False,0,0,0,0,0,False,False,None,True
401,False,0,False,False,False,0,0,0,0,0,False,False,None,True
402,False,0,False,False,False,0,0,0,0,0,False,False,None,True
403,False,0,False,False,False,0,0,0,0,0,False,False,None,True
404,False,0,False,False,False,0,0,0,0,0,False,False,None,True
405,False,0,False,False,False,0,0,0,0,0,False,False,None,True
406,False,0,False,False,False,0,0,0,0,0,False,False,None,True
407,False,0,False,False,False,0,0,0,0,0,False,False,None,True
408,False,0,False,False,False,0,0,0,0,0,False,False,7bit,True
409,False,0,False,False,False,0,0,0,0,0,False,False,None,True
410,False,0,False,False,False,0,0,0,0,0,False,False,None,True
411,False,0,False,False,False,0,0,0,0,0,False,False,None,True
412,False,0,False,False,False,0,0,0,0,0,False,False,None,True
413,False,0,False,False,False,0,0,0,0,0,False,False,None,True
414,False,0,False,False,False,0,0,0,0,0,False,False,None,True
415,False,0,False,False,False,0,0,0,0,0,False,False,None,True
416,False,0,False,False,False,0,0,0,0,0,False,False,None,True
417,False,0,False,False,False,0,0,0,0,0,False,False,None,True
418,False,0,False,False,False,0,0,0,0,0,False,False,None,True
419,False,0,False,False,False,0,0,0,0,0,False,False,None,True
420,False,0,False,False,False,0,0,0,0,0,False,False,None,True
421,False,0,False,False,False,0,0,0,0,0,False,False,7bit,True
422,False,0,False,False,False,0,0,0,0,0,False,False,None,True
423,False,0,False,False,False,0,0,0,0,0,False,False,None,True
424,False,0,False,False,False,0,0,0,0,0,False,False,None,True
425,False,0,False,False,False,0,0,0,0,0,False,False,None,True
426,False,0,False,False,False,0,0,0,0,0,False,False,None,True
427,False,0,False,False,False,0,0,0,0,0,False,False,None,True
428,False,0,False,False,False,0,0,0,0,0,False,False,None,True
429,False,0,False,False,False,0,0,0,0,0,False,False,None,True
430,False,0,False,False,False,0,0,0,0,0,False,False,None,True
431,False,0,False,False,False,0,0,0,0,0,False,False,None,True
432,False,0,False,False,False,0,0,0,0,0,False,False,None,True
433,False,0,False,False,False,0,0,0,0,0,False,False,None,True
434,False,0,False,False,False,0,0,0,0,0,False,False,None,True
435,False,0,False,False,False,0,0,0,0,0,False,False,None,True
436,False,0,False,False,False,0,0,0,0,0,False,False,None,True
437,False,0,False,False,False,0,0,0,0,0,False,False,None,True
438,False,0,False,False,False,0,0,0,0,0,False,False,None,True
439,False,0,False,False,False,0,0,0,0,0,False,False,None,True
440,False,0,False,False,False,0,0,0,0,0,False,False,None,True
441,False,0,False,False,False,0,0,0,0,0,False,False,None,True
442,False,0,False,False,False,0,0,0,0,0,False,False,None,True
443,False,0,False,False,False,0,0,0,0,0,False,False,None,True
444,False,0,False,False,False,0,0,0,0,0,False,False,None,True
445,False,0,False,False,False,0,0,0,0,0,False,False,None,True
446,False,0,False,False,False,0,0,0,0,0,False,False,None,True
447,False,0,False,False,False,0,0,0,0,0,False,False,None,True
448,False,0,False,False,False,0,0,0,0,0,False,False,None,True
449,False,0,False,False,False,0,0,0,0,0,False,False,None,True
450,False,0,False,False,False,0,0,0,0,0,False,False,None,True
451,False,0,False,False,False,0,0,0,0,0,False,False,None,True
452,False,0,False,False,False,0,0,0,0,0,False,False,None,True
453,False,0,False,False,False,0,0,0,0,0,False,False,None,True
454,False,0,False,False,False,0,0,0,0,0,False,False,None,True
455,False,0,False,False,False,0,0,0,0,0,False,False,None,True
456,False,0,False,False,False,0,0,0,0,0,False,False,None,True
457,False,0,False,False,False,0,0,0,0,0,False,False,None,True
458,False,0,False,False,False,0,0,0,0,0,False,False,None,True
