,Html Form,Attachments,Flash content,Html iFrame,HTML content,URLs,Dots,External Resources,Javascript,Css,IPs in URLs,@ in URLs,Encoding,Phishy
34,False,0,False,False,True,6,6,0,0,0,False,False,quoted-printable,True
35,False,0,False,False,False,1,3,0,0,0,False,False,None,True
36,False,0,False,False,True,8,3,0,0,0,False,False,quoted-printable,True
37,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
38,False,0,False,False,False,1,1,0,0,0,False,False,None,True
39,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
40,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
41,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
42,False,0,False,False,True,10,4,0,0,0,False,False,quoted-printable,True
43,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
44,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
45,False,1,False,False,True,6,3,0,0,0,False,False,8bit,True
46,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
47,False,0,False,False,True,2,1,0,0,0,False,False,quoted-printable,True
48,False,0,False,False,True,1,1,0,0,0,False,False,quoted-printable,True
49,False,0,False,False,False,1,1,0,0,0,False,False,7bit,True
50,False,0,False,False,True,3,5,0,0,0,False,False,quoted-printable,True
51,False,0,False,False,True,4,4,0,0,0,False,False,quoted-printable,True
52,False,0,False,False,True,5,3,0,0,0,False,False,7bit,True
53,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
54,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
55,False,0,False,False,True,1,6,0,0,0,False,False,8BIT,True
56,False,0,False,False,False,0,0,0,0,0,False,False,base64,True
57,False,0,False,False,True,6,4,0,0,0,False,False,quoted-printable,True
58,False,0,False,False,True,5,8,0,0,0,False,False,quoted-printable,True
59,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
60,False,0,False,False,True,1,3,0,0,0,False,False,8bit,True
61,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
62,False,0,False,False,True,1,3,0,0,0,False,False,8bit,True
63,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
64,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
65,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
66,True,1,False,True,True,187,6,0,8,3,False,False,quoted-printable,True
67,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
68,True,1,False,False,True,76,4,0,9,3,False,False,quoted-printable,True
69,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
70,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
71,False,0,False,False,True,3,3,0,0,0,False,True,quoted-printable,True
72,False,0,False,False,True,3,3,0,0,0,False,True,quoted-printable,True
73,False,0,False,False,True,22,8,0,0,0,False,True,quoted-printable,True
74,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
75,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
76,False,0,False,False,False,2,1,0,0,0,False,False,None,True
77,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
78,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
79,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
80,True,1,False,False,True,75,6,0,3,4,False,False,quoted-printable,True
81,True,1,False,False,True,75,6,0,3,4,False,False,quoted-printable,True
82,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
83,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
84,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
85,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
86,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
87,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
88,False,0,False,False,True,2,1,0,0,0,False,False,quoted-printable,True
89,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
90,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
91,False,0,False,False,True,22,3,0,0,0,False,False,quoted-printable,True
92,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
93,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
94,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
95,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
96,True,1,False,False,True,66,6,0,3,4,False,False,quoted-printable,True
97,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
98,False,0,False,False,True,21,5,0,0,0,False,False,7bit,True
99,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
100,False,0,False,False,False,1,1,0,0,0,False,False,None,True
101,False,0,False,False,True,17,5,0,0,0,False,False,quoted-printable,True
102,False,0,False,False,True,6,3,0,0,0,False,False,7bit,True
103,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
104,False,0,False,False,False,0,0,0,0,0,False,False,7bit,True
105,False,0,False,False,True,5,4,0,0,0,False,False,quoted-printable,True
106,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
107,False,0,False,False,True,2,5,0,0,0,False,False,quoted-printable,True
108,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
109,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
110,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
111,False,0,False,False,True,23,5,0,0,0,False,False,quoted-printable,True
112,False,0,False,False,True,2,5,0,0,0,False,False,quoted-printable,True
113,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
114,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
115,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
116,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
117,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
118,False,0,False,False,False,10,4,0,0,0,False,False,None,True
119,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
120,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
121,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
122,False,0,False,False,False,1,2,0,0,0,False,False,quoted-printable,True
123,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
124,False,0,False,False,True,2,6,0,0,0,False,False,quoted-printable,True
125,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
126,False,0,False,False,True,4,0,0,0,0,False,False,quoted-printable,True
127,False,0,False,False,True,12,1,0,0,0,False,False,quoted-printable,True
128,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
129,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
130,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
131,False,0,False,False,True,10,5,0,0,0,False,False,quoted-printable,True
132,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
133,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
134,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
135,False,0,False,False,True,13,4,0,0,0,False,False,quoted-printable,True
136,False,0,False,False,True,4,3,0,0,0,False,False,quoted-printable,True
137,False,0,False,False,False,1,2,0,0,0,False,False,None,True
138,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
139,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
140,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
141,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
142,False,0,False,False,False,3,3,0,0,0,False,False,8bit,True
143,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
144,False,0,False,False,True,8,3,0,0,0,False,False,quoted-printable,True
145,False,0,False,False,True,11,5,0,0,0,False,False,quoted-printable,True
146,False,0,False,False,True,11,4,0,0,0,False,False,quoted-printable,True
147,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
148,False,0,False,False,True,3,5,0,0,0,False,False,quoted-printable,True
149,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
150,False,0,False,False,True,2,3,0,0,0,False,False,None,True
151,False,0,False,False,True,2,4,0,0,0,False,False,8bit,True
152,False,0,False,False,False,1,2,0,0,0,False,False,None,True
153,False,0,False,False,False,0,0,0,0,0,False,False,8bit,True
154,False,0,False,False,True,5,2,0,0,0,False,False,8bit,True
155,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
156,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
157,False,0,False,False,True,5,2,0,0,0,False,False,quoted-printable,True
158,False,1,False,False,True,5,3,0,0,0,False,False,quoted-printable,True
159,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
160,True,1,False,False,True,2,3,0,0,1,False,False,8bit,True
161,False,2,False,False,False,0,0,0,0,0,False,False,quoted-printable,True
162,False,0,False,False,False,1,3,0,0,0,False,False,quoted-printable,True
163,False,0,False,False,True,3,3,0,0,0,False,False,7bit,True
164,False,0,False,False,True,6,4,0,0,0,False,False,quoted-printable,True
165,False,0,False,False,True,22,4,0,0,0,False,False,quoted-printable,True
166,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
167,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
168,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
169,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
170,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
171,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
172,False,0,False,False,True,4,3,0,0,0,False,False,quoted-printable,True
173,False,0,False,False,True,4,2,0,0,0,False,False,quoted-printable,True
174,False,0,False,False,True,2,5,0,0,0,False,False,7bit,True
175,False,0,False,False,True,2,5,0,0,0,False,False,quoted-printable,True
176,False,1,False,False,True,9,3,0,0,0,False,False,quoted-printable,True
177,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
178,False,0,False,False,True,1,1,0,0,0,False,False,quoted-printable,True
179,False,0,False,False,True,4,3,0,0,0,False,False,quoted-printable,True
180,False,0,False,False,True,11,3,0,0,0,False,False,quoted-printable,True
181,False,0,False,False,True,7,3,0,0,0,False,False,quoted-printable,True
182,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
183,False,0,False,False,True,1,0,0,0,0,False,False,quoted-printable,True
184,False,0,False,False,True,9,3,0,0,0,False,False,quoted-printable,True
185,False,0,False,False,True,6,5,0,0,0,True,False,8bit,True
186,True,1,False,True,True,76,6,0,30,2,False,False,quoted-printable,True
187,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
188,True,1,False,True,True,76,6,0,30,2,False,False,quoted-printable,True
189,True,1,False,True,True,57,6,0,0,0,False,False,quoted-printable,True
190,True,1,False,True,True,57,6,0,0,0,False,False,quoted-printable,True
191,False,0,False,False,True,6,5,0,0,0,True,False,8bit,True
192,False,0,False,False,True,7,5,0,0,0,False,False,quoted-printable,True
193,False,0,False,False,True,8,4,0,0,0,False,False,8bit,True
194,True,1,False,True,True,57,6,0,0,0,False,False,quoted-printable,True
195,False,0,False,False,True,2,5,0,0,0,False,False,quoted-printable,True
196,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
197,False,0,False,False,True,7,3,0,0,0,False,False,quoted-printable,True
198,False,0,False,False,False,14,0,0,0,0,False,True,quoted-printable,True
199,False,0,False,False,True,7,3,0,0,0,False,False,quoted-printable,True
200,False,0,False,False,True,11,9,0,0,0,False,False,quoted-printable,True
201,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
202,True,1,False,False,True,77,6,0,2,2,False,False,quoted-printable,True
203,False,0,False,False,True,11,5,0,0,0,False,False,quoted-printable,True
204,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
205,False,0,False,False,True,2,5,0,0,0,False,False,quoted-printable,True
206,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
207,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
208,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
209,False,0,False,False,False,0,0,0,0,0,False,False,7bit,True
210,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
211,True,1,False,True,True,57,6,0,0,0,False,False,quoted-printable,True
212,False,0,False,False,True,5,3,0,0,0,False,False,quoted-printable,True
213,False,0,False,False,True,1,1,0,0,0,False,False,quoted-printable,True
214,True,1,False,True,True,57,6,0,0,0,False,False,quoted-printable,True
215,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
216,False,0,False,False,True,7,5,0,0,0,False,False,quoted-printable,True
217,False,0,False,False,True,9,3,0,0,0,False,False,quoted-printable,True
218,False,0,False,False,True,2,1,0,0,0,False,False,7bit,True
219,False,0,False,False,True,3,3,0,0,0,True,False,quoted-printable,True
220,False,0,False,False,False,24,4,0,0,0,False,False,None,True
221,False,0,False,False,False,1,3,0,0,0,False,False,quoted-printable,True
222,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
223,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
224,False,0,False,False,False,24,4,0,0,0,False,False,None,True
225,False,0,False,False,True,4,3,0,0,0,False,False,quoted-printable,True
226,True,1,False,True,True,96,6,0,30,2,False,False,quoted-printable,True
227,False,0,False,False,False,0,0,0,0,0,False,False,quoted-printable,True
228,False,0,False,False,True,7,5,0,0,0,False,False,quoted-printable,True
229,False,0,False,False,True,6,1,0,0,0,False,False,quoted-printable,True
230,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
231,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
232,False,0,False,False,True,11,4,0,0,0,False,False,quoted-printable,True
233,False,0,False,False,False,6,4,0,0,0,False,False,None,True
234,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
235,False,0,False,False,True,23,5,0,0,0,False,False,8bit,True
236,True,1,False,False,True,12,6,0,3,2,False,False,quoted-printable,True
237,False,1,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
238,False,0,False,False,True,4,4,0,0,0,True,False,quoted-printable,True
239,False,0,False,False,True,5,3,0,0,0,False,False,quoted-printable,True
240,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
241,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
242,False,0,False,False,False,13,0,0,0,0,False,True,quoted-printable,True
243,False,0,False,False,False,2,4,0,0,0,False,True,quoted-printable,True
244,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
245,False,0,False,False,False,1,3,0,0,0,False,False,quoted-printable,True
246,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
247,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
248,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
249,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
250,False,0,False,False,True,3,6,0,0,0,False,False,quoted-printable,True
251,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
252,False,0,False,False,True,1,1,0,0,0,False,False,quoted-printable,True
253,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
254,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
255,False,0,False,False,False,1,5,0,0,0,False,False,quoted-printable,True
256,False,0,False,False,False,1,5,0,0,0,False,False,quoted-printable,True
257,False,0,False,False,True,7,5,0,0,0,False,False,quoted-printable,True
258,False,0,False,False,True,7,5,0,0,0,False,False,quoted-printable,True
259,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
260,False,0,False,False,True,5,4,0,0,0,False,False,quoted-printable,True
261,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
262,False,0,False,False,True,6,5,0,0,0,False,False,quoted-printable,True
263,False,0,False,False,True,11,4,0,1,0,False,False,quoted-printable,True
264,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
265,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
266,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
267,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
268,False,0,False,False,True,2,1,0,0,0,False,False,8bit,True
269,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
270,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
271,False,0,False,False,False,1,2,0,0,0,False,False,quoted-printable,True
272,False,1,False,False,True,8,3,0,0,0,False,False,quoted-printable,True
273,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
274,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
275,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
276,False,0,False,False,True,23,7,0,1,0,False,False,quoted-printable,True
277,False,0,False,False,True,7,6,0,0,0,False,False,quoted-printable,True
278,False,0,False,False,True,7,6,0,0,0,False,False,quoted-printable,True
279,False,0,False,False,True,15,7,0,0,0,False,False,quoted-printable,True
280,False,0,False,False,True,7,5,0,0,0,False,False,quoted-printable,True
281,False,0,False,False,True,4,4,0,0,0,False,False,quoted-printable,True
282,False,0,False,False,True,7,5,0,0,0,False,False,quoted-printable,True
283,False,0,False,False,True,4,4,0,0,0,False,False,quoted-printable,True
284,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
285,False,0,False,False,True,16,7,0,1,0,False,False,quoted-printable,True
286,False,0,False,False,True,16,7,0,1,0,False,False,quoted-printable,True
