,Html Form,Attachments,Flash content,Html iFrame,HTML content,URLs,Dots,External Resources,Javascript,Css,IPs in URLs,@ in URLs,Encoding,Phishy
42,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
43,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
44,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
45,False,0,False,False,True,4,4,0,0,0,False,True,quoted-printable,True
46,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
47,False,0,False,False,True,12,3,0,0,0,False,False,quoted-printable,True
48,False,0,False,False,True,12,3,0,0,0,False,False,quoted-printable,True
49,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
50,False,0,False,False,False,0,0,0,0,0,False,False,base64,True
51,False,0,False,False,True,9,5,0,0,0,False,False,quoted-printable,True
52,True,1,False,False,True,61,6,0,4,4,False,False,quoted-printable,True
53,False,0,False,False,True,4,4,0,0,0,False,True,quoted-printable,True
54,False,0,False,False,True,16,4,0,0,0,False,False,quoted-printable,True
55,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
56,False,0,False,False,False,3,5,0,0,0,False,False,quoted-printable,True
57,False,0,False,False,True,12,3,0,0,0,False,False,quoted-printable,True
58,False,0,False,False,True,5,17,0,0,0,False,False,quoted-printable,True
59,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
60,False,0,False,False,True,1,1,0,0,0,False,False,quoted-printable,True
61,False,0,False,False,True,30,6,0,0,0,False,False,quoted-printable,True
62,False,0,False,False,True,12,3,0,0,0,False,False,quoted-printable,True
63,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
64,False,0,False,False,True,1,1,0,0,0,False,False,quoted-printable,True
65,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
66,False,0,False,False,False,1,2,0,0,0,False,False,quoted-printable,True
67,False,0,False,False,True,53,4,0,0,0,False,False,quoted-printable,True
68,False,0,False,False,True,1,1,0,0,0,False,False,7bit,True
69,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
70,False,0,False,False,True,12,3,0,0,0,False,False,quoted-printable,True
71,False,0,False,False,True,12,3,0,0,0,False,False,quoted-printable,True
72,False,0,False,False,True,13,5,0,0,0,False,False,quoted-printable,True
73,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
74,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
75,False,0,False,False,True,12,3,0,0,0,False,False,quoted-printable,True
76,False,0,False,False,True,5,4,0,0,0,False,False,quoted-printable,True
77,False,0,False,False,True,12,3,0,0,0,False,False,quoted-printable,True
78,False,0,False,False,True,2,3,0,0,0,False,False,7bit,True
79,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
80,False,0,False,False,True,12,3,0,0,0,False,False,quoted-printable,True
81,False,0,False,False,False,2,6,0,0,0,False,False,quoted-printable,True
82,False,0,False,False,True,2,5,0,0,0,False,False,quoted-printable,True
83,False,0,False,False,True,13,3,0,0,0,False,False,quoted-printable,True
84,False,0,False,False,False,5,3,0,0,0,False,False,None,True
85,False,0,False,False,True,16,4,0,0,0,False,False,quoted-printable,True
86,False,0,False,False,False,1,3,0,0,0,False,False,quoted-printable,True
87,False,0,False,False,False,2,7,0,0,0,False,False,8bit,True
88,False,1,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
89,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
90,False,0,False,False,False,6,4,0,0,0,False,True,None,True
91,False,0,False,False,True,2,2,0,0,0,False,False,8bit,True
92,False,0,False,False,False,4,3,0,0,0,False,False,7bit,True
93,False,0,False,False,True,14,5,0,0,0,False,False,quoted-printable,True
94,False,0,False,False,True,14,5,0,0,0,False,False,quoted-printable,True
95,False,0,False,False,False,6,4,0,0,0,False,True,None,True
96,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
97,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
98,False,0,False,False,True,19,4,0,0,0,False,False,quoted-printable,True
99,False,0,False,False,True,8,4,0,0,0,False,False,quoted-printable,True
100,False,0,False,False,False,0,0,0,0,0,False,False,base64,True
101,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
102,False,0,False,False,False,1,4,0,0,0,False,False,quoted-printable,True
103,False,0,False,False,True,2,2,0,0,0,False,False,7bit,True
104,False,0,False,False,True,4,4,0,0,0,False,False,quoted-printable,True
105,False,0,False,False,False,3,6,0,0,0,False,False,None,True
106,False,0,False,False,True,14,5,0,0,0,False,False,quoted-printable,True
107,False,0,False,False,True,17,3,0,0,0,False,False,quoted-printable,True
108,False,0,False,False,False,3,6,0,0,0,False,False,None,True
109,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
110,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
111,False,0,False,False,True,14,3,0,0,0,False,False,quoted-printable,True
112,False,0,False,False,True,2,6,0,0,0,False,False,quoted-printable,True
113,False,0,False,False,True,7,3,0,0,0,False,False,8bit,True
114,False,0,False,False,True,9,3,0,0,0,False,False,quoted-printable,True
115,False,0,False,False,True,13,5,0,0,0,False,False,quoted-printable,True
116,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
117,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
118,False,0,False,False,True,5,0,0,0,0,False,False,quoted-printable,True
119,False,0,False,False,True,5,0,0,0,0,False,False,quoted-printable,True
120,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
121,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
122,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
123,False,0,False,False,True,2,3,0,0,0,False,False,7bit,True
124,False,0,False,False,False,4,4,0,0,0,False,False,None,True
125,False,0,False,False,False,8,4,0,0,0,False,False,None,True
126,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
127,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
128,False,0,False,False,True,36,5,0,0,0,False,False,quoted-printable,True
129,False,0,False,False,True,36,5,0,0,0,False,False,quoted-printable,True
130,False,0,False,False,False,40,3,0,0,0,False,False,None,True
131,False,0,False,False,False,15,3,0,0,0,False,False,None,True
132,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
133,False,0,False,False,True,1,6,0,0,0,False,False,quoted-printable,True
134,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
135,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
136,False,0,False,False,True,12,5,0,0,0,False,False,quoted-printable,True
137,False,0,False,False,True,37,5,0,0,0,False,False,7bit,True
138,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
139,False,0,False,False,True,1,3,0,0,1,False,False,quoted-printable,True
140,False,1,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
141,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
142,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
143,False,0,False,False,True,6,15,0,0,0,False,False,quoted-printable,True
144,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
145,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
146,False,0,False,False,True,13,3,0,0,0,False,False,quoted-printable,True
147,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
148,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
149,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
150,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
151,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
152,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
153,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
154,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
155,False,0,False,False,True,13,3,0,0,0,False,False,quoted-printable,True
156,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
157,False,0,False,False,True,3,4,0,0,0,False,False,quoted-printable,True
158,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
159,False,0,False,False,True,6,4,0,0,0,False,False,quoted-printable,True
160,False,0,False,False,True,12,5,0,0,0,False,False,quoted-printable,True
161,False,0,False,False,True,12,5,0,0,0,False,False,quoted-printable,True
162,False,0,False,False,True,1,1,0,0,0,False,False,quoted-printable,True
163,False,0,False,False,True,12,5,0,0,0,False,False,quoted-printable,True
164,False,0,False,False,True,12,5,0,0,0,False,False,quoted-printable,True
165,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
166,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
167,False,0,False,False,True,12,3,0,0,0,False,False,quoted-printable,True
168,False,0,False,False,True,5,3,0,0,0,False,False,quoted-printable,True
169,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
170,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
171,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
172,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
173,False,0,False,False,True,4,3,0,0,0,False,False,quoted-printable,True
174,False,0,False,False,False,1,2,0,0,0,False,False,quoted-printable,True
175,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
176,False,0,False,False,True,6,3,0,0,0,False,False,quoted-printable,True
177,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
178,False,1,False,False,False,0,0,0,0,0,False,False,quoted-printable,True
179,False,0,False,False,False,5,3,0,0,0,False,False,8bit,True
180,False,0,False,False,False,1,4,0,0,0,False,False,quoted-printable,True
181,False,0,False,False,False,1,3,0,0,0,False,False,quoted-printable,True
182,False,0,False,False,False,0,0,0,0,0,False,False,7bit,True
183,False,0,False,False,False,1,4,0,0,0,False,False,quoted-printable,True
184,False,1,False,False,False,0,0,0,0,0,False,False,quoted-printable,True
185,False,0,False,False,True,9,2,0,0,0,False,False,quoted-printable,True
186,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
187,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
188,False,0,False,False,True,4,4,0,0,0,False,True,quoted-printable,True
189,False,0,False,False,False,0,0,0,0,0,False,False,7bit,True
190,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
191,False,0,False,False,True,12,5,0,0,0,False,False,quoted-printable,True
192,False,0,False,False,True,12,5,0,0,0,False,False,quoted-printable,True
193,False,0,False,False,True,12,5,0,0,0,False,False,quoted-printable,True
194,False,0,False,False,True,23,3,0,5,0,False,False,quoted-printable,True
195,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
196,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
197,False,0,False,False,False,8,5,0,0,0,False,False,None,True
198,False,0,False,False,False,0,0,0,0,0,False,False,base64,True
199,False,0,False,False,True,1,3,0,0,0,False,False,7bit,True
200,False,0,False,False,True,2,1,0,0,0,False,False,quoted-printable,True
201,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
202,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
203,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
204,False,0,False,False,False,1,1,0,0,0,False,False,7bit,True
205,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
206,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
207,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
208,False,0,False,False,True,7,5,0,0,0,False,False,quoted-printable,True
209,False,0,False,False,True,1,1,0,0,0,False,False,quoted-printable,True
210,False,0,False,False,True,2,1,0,0,0,False,False,quoted-printable,True
211,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
212,False,0,False,False,True,5,5,0,0,0,False,False,quoted-printable,True
213,False,0,False,False,True,6,4,1,0,1,False,False,8bit,True
214,False,0,False,False,False,3,4,0,0,0,False,False,None,True
215,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
216,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
217,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
218,False,0,False,False,True,4,2,0,0,0,False,False,quoted-printable,True
219,False,0,False,False,False,0,0,0,0,0,False,False,base64,True
220,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
221,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
222,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
223,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
224,False,0,False,False,True,3,3,0,0,0,False,False,Content-Type:,True
225,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
226,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
227,False,0,False,False,True,29,3,0,0,0,False,False,quoted-printable,True
228,False,0,False,False,True,6,3,0,0,0,False,False,quoted-printable,True
229,False,0,False,False,True,3,3,0,0,0,False,False,8bit,True
230,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
231,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
232,False,0,False,False,True,6,4,0,0,0,False,False,7bit,True
233,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
234,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
235,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
236,False,0,False,False,False,40,3,0,0,0,False,False,None,True
237,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
238,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
239,False,0,False,False,True,1,5,0,0,0,False,False,quoted-printable,True
240,False,0,False,False,True,2,5,0,0,0,False,True,quoted-printable,True
241,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
242,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
243,False,1,False,False,True,7,3,0,0,0,False,False,quoted-printable,True
244,False,0,False,False,True,1,5,0,0,0,False,False,quoted-printable,True
245,False,0,False,False,True,2,0,0,0,0,False,False,quoted-printable,True
246,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
247,False,0,False,False,True,6,3,0,0,0,False,False,quoted-printable,True
248,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
249,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
250,False,0,False,False,True,3,2,0,0,0,False,False,quoted-printable,True
251,False,0,False,False,True,25,3,0,0,0,False,False,7bit,True
252,False,0,False,False,True,4,4,0,0,0,False,False,7bit,True
253,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
254,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
255,False,0,False,False,True,1,4,0,0,0,False,False,8bit,True
256,True,1,False,True,True,92,6,0,10,3,False,False,quoted-printable,True
257,False,0,False,False,False,2,8,0,0,0,False,False,Content-Type:,True
258,False,0,False,False,False,1,2,0,0,0,False,False,quoted-printable,True
259,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
260,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
261,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
262,False,0,False,False,False,2,3,0,0,0,False,False,None,True
263,False,0,False,False,False,1,3,0,0,0,False,False,None,True
264,False,0,False,False,False,2,3,0,0,0,False,False,None,True
265,False,0,False,False,False,2,3,0,0,0,False,False,None,True
266,False,0,False,False,True,2,2,0,0,0,False,False,7bit,True
267,False,0,False,False,False,2,3,0,0,0,False,False,None,True
268,False,0,False,False,False,2,3,0,0,0,False,False,None,True
269,False,0,False,False,False,2,3,0,0,0,False,False,None,True
270,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
271,False,0,False,False,True,3,3,0,0,0,False,False,quoted-printable,True
272,False,0,False,False,False,1,2,0,0,0,False,False,quoted-printable,True
273,False,1,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
274,False,0,False,False,True,2,5,0,0,0,False,False,quoted-printable,True
275,False,0,False,False,True,3,5,0,0,0,False,False,quoted-printable,True
276,False,0,False,False,True,1,2,0,0,0,False,False,7bit,True
277,False,0,False,False,True,7,7,0,0,0,False,False,quoted-printable,True
278,False,0,False,False,True,7,7,0,0,0,False,False,quoted-printable,True
279,False,0,False,False,True,4,6,0,0,0,False,False,quoted-printable,True
280,False,0,False,False,True,4,6,0,0,0,False,False,quoted-printable,True
281,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
282,False,0,False,False,True,1,4,0,0,0,False,False,quoted-printable,True
283,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
284,False,0,False,False,True,2,2,0,0,0,False,False,8bit,True
285,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
286,False,0,False,False,True,4,4,0,0,0,False,False,quoted-printable,True
287,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
288,False,0,False,False,True,0,0,0,0,0,False,False,7bit,True
289,False,0,False,False,True,4,7,0,0,0,False,False,quoted-printable,True
290,False,0,False,False,False,1,3,0,0,0,False,False,quoted-printable,True
291,False,0,False,False,True,4,2,0,0,0,False,False,quoted-printable,True
292,False,0,False,False,False,1,1,0,0,0,False,False,quoted-printable,True
293,False,0,False,False,True,9,2,0,0,0,False,False,quoted-printable,True
294,False,0,False,False,True,15,4,0,0,0,False,False,quoted-printable,True
295,False,0,False,False,True,1,2,0,0,0,False,False,quoted-printable,True
296,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
297,False,0,False,False,True,3,5,0,0,0,False,False,quoted-printable,True
298,False,0,False,False,True,3,7,0,0,0,False,False,quoted-printable,True
299,False,0,False,False,False,2,3,0,0,0,False,False,None,True
300,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
301,False,0,False,False,False,2,5,0,0,0,False,False,None,True
302,False,0,False,False,True,4,4,0,0,0,False,False,quoted-printable,True
303,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
304,False,0,False,False,True,13,3,0,0,0,False,False,quoted-printable,True
305,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
306,False,0,False,False,True,1,1,0,0,0,False,False,quoted-printable,True
307,False,0,False,False,False,1,3,0,0,0,False,False,None,True
308,False,0,False,False,True,3,4,0,0,0,False,False,None,True
309,False,0,False,False,True,2,3,0,0,0,False,False,quoted-printable,True
310,False,0,False,False,True,0,0,0,0,0,False,False,quoted-printable,True
311,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
312,False,0,False,False,False,2,1,0,0,0,False,False,quoted-printable,True
313,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
314,False,0,False,False,True,0,0,0,0,0,False,False,base64,True
315,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
316,False,0,False,False,True,2,4,0,0,0,False,False,quoted-printable,True
317,False,0,False,False,True,1,1,0,0,0,False,False,quoted-printable,True
318,False,0,False,False,False,9,3,0,0,0,False,False,8bit,True
319,False,1,False,False,True,7,3,0,0,0,False,False,quoted-printable,True
320,False,0,False,False,True,1,3,0,0,0,False,False,quoted-printable,True
321,False,0,False,False,True,2,2,0,0,0,False,False,quoted-printable,True
322,False,0,False,False,True,3,5,0,0,0,False,False,quoted-printable,True
